name,description,unit,type
VISTA_J_m_base_GaussianFlux_flag_apCorr,set if unable to aperture correct base_GaussianFlux,None,int64
VISTA_J_m_slot_GaussianFlux_flag_apCorr,set if unable to aperture correct base_GaussianFlux,None,int64
VISTA_J_m_base_PsfFlux_apCorr,aperture correction applied to base_PsfFlux,None,float64
VISTA_J_m_slot_PsfFlux_apCorr,aperture correction applied to base_PsfFlux,None,float64
VISTA_J_m_base_PsfFlux_apCorrErr,standard deviation of aperture correction applied to base_PsfFlux,None,float64
VISTA_J_m_slot_PsfFlux_apCorrErr,standard deviation of aperture correction applied to base_PsfFlux,None,float64
VISTA_J_m_base_PsfFlux_flag_apCorr,set if unable to aperture correct base_PsfFlux,None,int64
VISTA_J_m_slot_PsfFlux_flag_apCorr,set if unable to aperture correct base_PsfFlux,None,int64
VISTA_J_m_ext_convolved_ConvolvedFlux_0_3_3_apCorr,aperture correction applied to ext_convolved_ConvolvedFlux_0_3_3,None,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_0_3_3_apCorrErr,standard deviation of aperture correction applied to ext_convolved_ConvolvedFlux_0_3_3,None,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_0_3_3_flag_apCorr,set if unable to aperture correct ext_convolved_ConvolvedFlux_0_3_3,None,int64
VISTA_J_m_ext_convolved_ConvolvedFlux_0_4_5_apCorr,aperture correction applied to ext_convolved_ConvolvedFlux_0_4_5,None,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_0_4_5_apCorrErr,standard deviation of aperture correction applied to ext_convolved_ConvolvedFlux_0_4_5,None,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_0_4_5_flag_apCorr,set if unable to aperture correct ext_convolved_ConvolvedFlux_0_4_5,None,int64
VISTA_J_m_ext_convolved_ConvolvedFlux_0_6_0_apCorr,aperture correction applied to ext_convolved_ConvolvedFlux_0_6_0,None,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_0_6_0_apCorrErr,standard deviation of aperture correction applied to ext_convolved_ConvolvedFlux_0_6_0,None,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_0_6_0_flag_apCorr,set if unable to aperture correct ext_convolved_ConvolvedFlux_0_6_0,None,int64
VISTA_J_m_ext_convolved_ConvolvedFlux_0_kron_apCorr,aperture correction applied to ext_convolved_ConvolvedFlux_0_kron,None,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_0_kron_apCorrErr,standard deviation of aperture correction applied to ext_convolved_ConvolvedFlux_0_kron,None,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_0_kron_flag_apCorr,set if unable to aperture correct ext_convolved_ConvolvedFlux_0_kron,None,int64
VISTA_J_m_ext_convolved_ConvolvedFlux_1_3_3_apCorr,aperture correction applied to ext_convolved_ConvolvedFlux_1_3_3,None,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_1_3_3_apCorrErr,standard deviation of aperture correction applied to ext_convolved_ConvolvedFlux_1_3_3,None,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_1_3_3_flag_apCorr,set if unable to aperture correct ext_convolved_ConvolvedFlux_1_3_3,None,int64
VISTA_J_m_ext_convolved_ConvolvedFlux_1_4_5_apCorr,aperture correction applied to ext_convolved_ConvolvedFlux_1_4_5,None,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_1_4_5_apCorrErr,standard deviation of aperture correction applied to ext_convolved_ConvolvedFlux_1_4_5,None,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_1_4_5_flag_apCorr,set if unable to aperture correct ext_convolved_ConvolvedFlux_1_4_5,None,int64
VISTA_J_m_ext_convolved_ConvolvedFlux_1_6_0_apCorr,aperture correction applied to ext_convolved_ConvolvedFlux_1_6_0,None,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_1_6_0_apCorrErr,standard deviation of aperture correction applied to ext_convolved_ConvolvedFlux_1_6_0,None,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_1_6_0_flag_apCorr,set if unable to aperture correct ext_convolved_ConvolvedFlux_1_6_0,None,int64
VISTA_J_m_ext_convolved_ConvolvedFlux_1_kron_apCorr,aperture correction applied to ext_convolved_ConvolvedFlux_1_kron,None,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_1_kron_apCorrErr,standard deviation of aperture correction applied to ext_convolved_ConvolvedFlux_1_kron,None,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_1_kron_flag_apCorr,set if unable to aperture correct ext_convolved_ConvolvedFlux_1_kron,None,int64
VISTA_J_m_ext_convolved_ConvolvedFlux_2_3_3_apCorr,aperture correction applied to ext_convolved_ConvolvedFlux_2_3_3,None,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_2_3_3_apCorrErr,standard deviation of aperture correction applied to ext_convolved_ConvolvedFlux_2_3_3,None,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_2_3_3_flag_apCorr,set if unable to aperture correct ext_convolved_ConvolvedFlux_2_3_3,None,int64
VISTA_J_m_ext_convolved_ConvolvedFlux_2_4_5_apCorr,aperture correction applied to ext_convolved_ConvolvedFlux_2_4_5,None,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_2_4_5_apCorrErr,standard deviation of aperture correction applied to ext_convolved_ConvolvedFlux_2_4_5,None,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_2_4_5_flag_apCorr,set if unable to aperture correct ext_convolved_ConvolvedFlux_2_4_5,None,int64
VISTA_J_m_ext_convolved_ConvolvedFlux_2_6_0_apCorr,aperture correction applied to ext_convolved_ConvolvedFlux_2_6_0,None,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_2_6_0_apCorrErr,standard deviation of aperture correction applied to ext_convolved_ConvolvedFlux_2_6_0,None,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_2_6_0_flag_apCorr,set if unable to aperture correct ext_convolved_ConvolvedFlux_2_6_0,None,int64
VISTA_J_m_ext_convolved_ConvolvedFlux_2_kron_apCorr,aperture correction applied to ext_convolved_ConvolvedFlux_2_kron,None,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_2_kron_apCorrErr,standard deviation of aperture correction applied to ext_convolved_ConvolvedFlux_2_kron,None,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_2_kron_flag_apCorr,set if unable to aperture correct ext_convolved_ConvolvedFlux_2_kron,None,int64
VISTA_J_m_ext_photometryKron_KronFlux_apCorr,aperture correction applied to ext_photometryKron_KronFlux,None,float64
VISTA_J_m_ext_photometryKron_KronFlux_apCorrErr,standard deviation of aperture correction applied to ext_photometryKron_KronFlux,None,float64
VISTA_J_m_ext_photometryKron_KronFlux_flag_apCorr,set if unable to aperture correct ext_photometryKron_KronFlux,None,int64
VISTA_J_m_modelfit_CModel_apCorr,aperture correction applied to modelfit_CModel,None,float64
VISTA_J_m_slot_ModelFlux_apCorr,aperture correction applied to modelfit_CModel,None,float64
VISTA_J_m_modelfit_CModel_apCorrErr,standard deviation of aperture correction applied to modelfit_CModel,None,float64
VISTA_J_m_slot_ModelFlux_apCorrErr,standard deviation of aperture correction applied to modelfit_CModel,None,float64
VISTA_J_m_modelfit_CModel_flag_apCorr,set if unable to aperture correct modelfit_CModel,None,int64
VISTA_J_m_slot_ModelFlux_flag_apCorr,set if unable to aperture correct modelfit_CModel,None,int64
VISTA_J_m_modelfit_CModel_dev_apCorr,aperture correction applied to modelfit_CModel_dev,None,float64
VISTA_J_m_slot_ModelFlux_dev_apCorr,aperture correction applied to modelfit_CModel_dev,None,float64
VISTA_J_m_modelfit_CModel_dev_apCorrErr,standard deviation of aperture correction applied to modelfit_CModel_dev,None,float64
VISTA_J_m_slot_ModelFlux_dev_apCorrErr,standard deviation of aperture correction applied to modelfit_CModel_dev,None,float64
VISTA_J_m_modelfit_CModel_dev_flag_apCorr,set if unable to aperture correct modelfit_CModel_dev,None,int64
VISTA_J_m_slot_ModelFlux_dev_flag_apCorr,set if unable to aperture correct modelfit_CModel_dev,None,int64
VISTA_J_m_modelfit_CModel_exp_apCorr,aperture correction applied to modelfit_CModel_exp,None,float64
VISTA_J_m_slot_ModelFlux_exp_apCorr,aperture correction applied to modelfit_CModel_exp,None,float64
VISTA_J_m_modelfit_CModel_exp_apCorrErr,standard deviation of aperture correction applied to modelfit_CModel_exp,None,float64
VISTA_J_m_slot_ModelFlux_exp_apCorrErr,standard deviation of aperture correction applied to modelfit_CModel_exp,None,float64
VISTA_J_m_modelfit_CModel_exp_flag_apCorr,set if unable to aperture correct modelfit_CModel_exp,None,int64
VISTA_J_m_slot_ModelFlux_exp_flag_apCorr,set if unable to aperture correct modelfit_CModel_exp,None,int64
VISTA_J_m_modelfit_CModel_initial_apCorr,aperture correction applied to modelfit_CModel_initial,None,float64
VISTA_J_m_slot_ModelFlux_initial_apCorr,aperture correction applied to modelfit_CModel_initial,None,float64
VISTA_J_m_modelfit_CModel_initial_apCorrErr,standard deviation of aperture correction applied to modelfit_CModel_initial,None,float64
VISTA_J_m_slot_ModelFlux_initial_apCorrErr,standard deviation of aperture correction applied to modelfit_CModel_initial,None,float64
VISTA_J_m_modelfit_CModel_initial_flag_apCorr,set if unable to aperture correct modelfit_CModel_initial,None,int64
VISTA_J_m_slot_ModelFlux_initial_flag_apCorr,set if unable to aperture correct modelfit_CModel_initial,None,int64
VISTA_J_m_base_ClassificationExtendedness_value,"Set to 1 for extended sources, 0 for point sources.",None,float64
VISTA_J_m_base_ClassificationExtendedness_flag,Set to 1 for any fatal failure.,None,int64
VISTA_J_m_base_FootprintArea_value,Number of pixels in the source''s detection footprint.,pix,int32
VISTA_J_m_base_SdssShape_mag,elliptical Gaussian adaptive moments,mag,float64
VISTA_J_m_base_SdssShape_magErr,elliptical Gaussian adaptive moments,mag,float64
VISTA_J_m_base_SdssShape_flux,elliptical Gaussian adaptive moments,nJy,float64
VISTA_J_m_base_SdssShape_fluxErr,elliptical Gaussian adaptive moments,nJy,float64
VISTA_J_m_base_CircularApertureFlux_3_0_mag,mag within 3.000000-pixel aperture,mag,float64
VISTA_J_m_base_CircularApertureFlux_3_0_magErr,mag within 3.000000-pixel aperture,mag,float64
VISTA_J_m_base_CircularApertureFlux_3_0_flux,flux within 3.000000-pixel aperture,nJy,float64
VISTA_J_m_base_CircularApertureFlux_3_0_fluxErr,flux within 3.000000-pixel aperture,nJy,float64
VISTA_J_m_base_CircularApertureFlux_4_5_mag,mag within 4.500000-pixel aperture,mag,float64
VISTA_J_m_base_CircularApertureFlux_4_5_magErr,mag within 4.500000-pixel aperture,mag,float64
VISTA_J_m_base_CircularApertureFlux_4_5_flux,flux within 4.500000-pixel aperture,nJy,float64
VISTA_J_m_base_CircularApertureFlux_4_5_fluxErr,flux within 4.500000-pixel aperture,nJy,float64
VISTA_J_m_base_CircularApertureFlux_6_0_mag,mag within 6.000000-pixel aperture,mag,float64
VISTA_J_m_base_CircularApertureFlux_6_0_magErr,mag within 6.000000-pixel aperture,mag,float64
VISTA_J_m_base_CircularApertureFlux_6_0_flux,flux within 6.000000-pixel aperture,nJy,float64
VISTA_J_m_base_CircularApertureFlux_6_0_fluxErr,flux within 6.000000-pixel aperture,nJy,float64
VISTA_J_m_base_CircularApertureFlux_9_0_mag,mag within 9.000000-pixel aperture,mag,float64
VISTA_J_m_base_CircularApertureFlux_9_0_magErr,mag within 9.000000-pixel aperture,mag,float64
VISTA_J_m_base_CircularApertureFlux_9_0_flux,flux within 9.000000-pixel aperture,nJy,float64
VISTA_J_m_base_CircularApertureFlux_9_0_fluxErr,flux within 9.000000-pixel aperture,nJy,float64
VISTA_J_m_base_CircularApertureFlux_12_0_mag,mag within 12.000000-pixel aperture,mag,float64
VISTA_J_m_base_CircularApertureFlux_12_0_magErr,mag within 12.000000-pixel aperture,mag,float64
VISTA_J_m_base_CircularApertureFlux_12_0_flux,flux within 12.000000-pixel aperture,nJy,float64
VISTA_J_m_base_CircularApertureFlux_12_0_fluxErr,flux within 12.000000-pixel aperture,nJy,float64
VISTA_J_m_slot_ApFlux_mag,mag within 12.000000-pixel aperture,mag,float64
VISTA_J_m_slot_ApFlux_magErr,mag within 12.000000-pixel aperture,mag,float64
VISTA_J_m_slot_ApFlux_flux,flux within 12.000000-pixel aperture,nJy,float64
VISTA_J_m_slot_ApFlux_fluxErr,flux within 12.000000-pixel aperture,nJy,float64
VISTA_J_m_slot_CalibFlux_mag,mag within 12.000000-pixel aperture,mag,float64
VISTA_J_m_slot_CalibFlux_magErr,mag within 12.000000-pixel aperture,mag,float64
VISTA_J_m_slot_CalibFlux_flux,flux within 12.000000-pixel aperture,nJy,float64
VISTA_J_m_slot_CalibFlux_fluxErr,flux within 12.000000-pixel aperture,nJy,float64
VISTA_J_m_base_CircularApertureFlux_17_0_mag,mag within 17.000000-pixel aperture,mag,float64
VISTA_J_m_base_CircularApertureFlux_17_0_magErr,mag within 17.000000-pixel aperture,mag,float64
VISTA_J_m_base_CircularApertureFlux_17_0_flux,flux within 17.000000-pixel aperture,nJy,float64
VISTA_J_m_base_CircularApertureFlux_17_0_fluxErr,flux within 17.000000-pixel aperture,nJy,float64
VISTA_J_m_base_CircularApertureFlux_25_0_mag,mag within 25.000000-pixel aperture,mag,float64
VISTA_J_m_base_CircularApertureFlux_25_0_magErr,mag within 25.000000-pixel aperture,mag,float64
VISTA_J_m_base_CircularApertureFlux_25_0_flux,flux within 25.000000-pixel aperture,nJy,float64
VISTA_J_m_base_CircularApertureFlux_25_0_fluxErr,flux within 25.000000-pixel aperture,nJy,float64
VISTA_J_m_base_CircularApertureFlux_35_0_mag,mag within 35.000000-pixel aperture,mag,float64
VISTA_J_m_base_CircularApertureFlux_35_0_magErr,mag within 35.000000-pixel aperture,mag,float64
VISTA_J_m_base_CircularApertureFlux_35_0_flux,flux within 35.000000-pixel aperture,nJy,float64
VISTA_J_m_base_CircularApertureFlux_35_0_fluxErr,flux within 35.000000-pixel aperture,nJy,float64
VISTA_J_m_base_CircularApertureFlux_50_0_mag,mag within 50.000000-pixel aperture,mag,float64
VISTA_J_m_base_CircularApertureFlux_50_0_magErr,mag within 50.000000-pixel aperture,mag,float64
VISTA_J_m_base_CircularApertureFlux_50_0_flux,flux within 50.000000-pixel aperture,nJy,float64
VISTA_J_m_base_CircularApertureFlux_50_0_fluxErr,flux within 50.000000-pixel aperture,nJy,float64
VISTA_J_m_base_CircularApertureFlux_70_0_mag,mag within 70.000000-pixel aperture,mag,float64
VISTA_J_m_base_CircularApertureFlux_70_0_magErr,mag within 70.000000-pixel aperture,mag,float64
VISTA_J_m_base_CircularApertureFlux_70_0_flux,flux within 70.000000-pixel aperture,nJy,float64
VISTA_J_m_base_CircularApertureFlux_70_0_fluxErr,flux within 70.000000-pixel aperture,nJy,float64
VISTA_J_m_base_GaussianFlux_mag,mag from Gaussian Flux algorithm,mag,float64
VISTA_J_m_base_GaussianFlux_magErr,mag from Gaussian Flux algorithm,mag,float64
VISTA_J_m_base_GaussianFlux_flux,flux from Gaussian Flux algorithm,nJy,float64
VISTA_J_m_base_GaussianFlux_fluxErr,flux from Gaussian Flux algorithm,nJy,float64
VISTA_J_m_slot_GaussianFlux_mag,mag from Gaussian Flux algorithm,mag,float64
VISTA_J_m_slot_GaussianFlux_magErr,mag from Gaussian Flux algorithm,mag,float64
VISTA_J_m_slot_GaussianFlux_flux,flux from Gaussian Flux algorithm,nJy,float64
VISTA_J_m_slot_GaussianFlux_fluxErr,flux from Gaussian Flux algorithm,nJy,float64
VISTA_J_m_base_LocalBackground_mag,background in annulus around source,mag,float64
VISTA_J_m_base_LocalBackground_magErr,background in annulus around source,mag,float64
VISTA_J_m_base_LocalBackground_flux,background in annulus around source,nJy,float64
VISTA_J_m_base_LocalBackground_fluxErr,background in annulus around source,nJy,float64
VISTA_J_m_base_PsfFlux_mag,mag derived from linear least-squares fit of PSF model,mag,float64
VISTA_J_m_base_PsfFlux_magErr,mag derived from linear least-squares fit of PSF model,mag,float64
VISTA_J_m_base_PsfFlux_flux,flux derived from linear least-squares fit of PSF model,nJy,float64
VISTA_J_m_base_PsfFlux_fluxErr,flux derived from linear least-squares fit of PSF model,nJy,float64
VISTA_J_m_slot_PsfFlux_mag,mag derived from linear least-squares fit of PSF model,mag,float64
VISTA_J_m_slot_PsfFlux_magErr,mag derived from linear least-squares fit of PSF model,mag,float64
VISTA_J_m_slot_PsfFlux_flux,flux derived from linear least-squares fit of PSF model,nJy,float64
VISTA_J_m_slot_PsfFlux_fluxErr,flux derived from linear least-squares fit of PSF model,nJy,float64
VISTA_J_m_ext_photometryKron_KronFlux_mag,flux from Kron Flux algorithm,mag,float64
VISTA_J_m_ext_photometryKron_KronFlux_magErr,flux from Kron Flux algorithm,mag,float64
VISTA_J_m_ext_photometryKron_KronFlux_flux,flux from Kron Flux algorithm,nJy,float64
VISTA_J_m_ext_photometryKron_KronFlux_fluxErr,flux from Kron Flux algorithm,nJy,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_0_3_3_mag,mag within 3.300000-pixel aperture,mag,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_0_3_3_magErr,mag within 3.300000-pixel aperture,mag,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_0_3_3_flux,flux within 3.300000-pixel aperture,nJy,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_0_3_3_fluxErr,flux within 3.300000-pixel aperture,nJy,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_0_4_5_mag,mag within 4.500000-pixel aperture,mag,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_0_4_5_magErr,mag within 4.500000-pixel aperture,mag,float64
VISTA_J_m_ext_convolved_ConvolvedFlux_0_4_5_flux,flux within 4.500000-pixel aperture,nJy,float64
