name,description,unit,type
VISTA-H_m_merge_peak_HSC-Y,Peak detected in filter HSC-Y,None,bool
VISTA-H_m_merge_peak_VISTA-z,Peak detected in filter VISTA-z,None,bool
VISTA-H_m_merge_peak_VISTA-Y,Peak detected in filter VISTA-Y,None,bool
VISTA-H_m_merge_peak_VISTA-J,Peak detected in filter VISTA-J,None,bool
VISTA-H_m_merge_peak_VISTA-H,Peak detected in filter VISTA-H,None,bool
VISTA-H_m_merge_peak_VISTA-Ks,Peak detected in filter VISTA-Ks,None,bool
VISTA-H_m_merge_peak_sky,Peak detected in filter sky,None,bool
VISTA-H_m_deblend_nChild,Number of children this object has (defaults to 0),None,int32
VISTA-H_m_deblend_deblendedAsPsf,Deblender thought this source looked like a PSF,None,bool
VISTA-H_m_deblend_psfCenter_x,"If deblended-as-psf, the PSF centroid",pix,float64
VISTA-H_m_deblend_psfCenter_y,"If deblended-as-psf, the PSF centroid",pix,float64
VISTA-H_m_deblend_psf_instFlux,"If deblended-as-psf, the instrumental PSF flux",ct,float64
VISTA-H_m_deblend_tooManyPeaks,Source had too many peaks; only the brightest were included,None,bool
VISTA-H_m_deblend_parentTooBig,Parent footprint covered too many pixels,None,bool
VISTA-H_m_deblend_masked,Parent footprint was predominantly masked,None,bool
VISTA-H_m_deblend_skipped,Deblender skipped this source,None,bool
VISTA-H_m_deblend_rampedTemplate,"This source was near an image edge and the deblender used ""ramp"" edge-handling.",None,bool
VISTA-H_m_deblend_patchedTemplate,"This source was near an image edge and the deblender used ""patched"" edge-handling.",None,bool
VISTA-H_m_deblend_hasStrayFlux,This source was assigned some stray flux,None,bool
VISTA-H_m_base_NaiveCentroid_x,centroid from Naive Centroid algorithm,pix,float64
VISTA-H_m_base_NaiveCentroid_y,centroid from Naive Centroid algorithm,pix,float64
VISTA-H_m_base_NaiveCentroid_flag,General Failure Flag,None,bool
VISTA-H_m_base_NaiveCentroid_flag_noCounts,Object to be centroided has no counts,None,bool
VISTA-H_m_base_NaiveCentroid_flag_edge,Object too close to edge,None,bool
VISTA-H_m_base_NaiveCentroid_flag_resetToPeak,set if CentroidChecker reset the centroid,None,bool
VISTA-H_m_base_SdssCentroid_x,centroid from Sdss Centroid algorithm,pix,float64
VISTA-H_m_slot_Centroid_x,centroid from Sdss Centroid algorithm,pix,float64
VISTA-H_m_base_SdssCentroid_y,centroid from Sdss Centroid algorithm,pix,float64
VISTA-H_m_slot_Centroid_y,centroid from Sdss Centroid algorithm,pix,float64
VISTA-H_m_base_SdssCentroid_xErr,1-sigma uncertainty on x position,pix,float32
VISTA-H_m_slot_Centroid_xErr,1-sigma uncertainty on x position,pix,float32
VISTA-H_m_base_SdssCentroid_yErr,1-sigma uncertainty on y position,pix,float32
VISTA-H_m_slot_Centroid_yErr,1-sigma uncertainty on y position,pix,float32
VISTA-H_m_base_SdssCentroid_flag,General Failure Flag,None,bool
VISTA-H_m_base_CircularApertureFlux_flag_badCentroid,General Failure Flag,None,bool
VISTA-H_m_base_GaussianFlux_flag_badCentroid,General Failure Flag,None,bool
VISTA-H_m_base_InputCount_flag_badCentroid,General Failure Flag,None,bool
VISTA-H_m_base_LocalBackground_flag_badCentroid,General Failure Flag,None,bool
VISTA-H_m_base_NaiveCentroid_flag_badInitialCentroid,General Failure Flag,None,bool
VISTA-H_m_base_PsfFlux_flag_badCentroid,General Failure Flag,None,bool
VISTA-H_m_base_SdssShape_flag_badCentroid,General Failure Flag,None,bool
VISTA-H_m_base_Variance_flag_badCentroid,General Failure Flag,None,bool
VISTA-H_m_slot_Centroid_flag,General Failure Flag,None,bool
VISTA-H_m_base_SdssCentroid_flag_edge,Object too close to edge,None,bool
VISTA-H_m_base_CircularApertureFlux_flag_badCentroid_edge,Object too close to edge,None,bool
VISTA-H_m_base_GaussianFlux_flag_badCentroid_edge,Object too close to edge,None,bool
VISTA-H_m_base_InputCount_flag_badCentroid_edge,Object too close to edge,None,bool
VISTA-H_m_base_LocalBackground_flag_badCentroid_edge,Object too close to edge,None,bool
VISTA-H_m_base_NaiveCentroid_flag_badInitialCentroid_edge,Object too close to edge,None,bool
VISTA-H_m_base_PsfFlux_flag_badCentroid_edge,Object too close to edge,None,bool
VISTA-H_m_base_SdssShape_flag_badCentroid_edge,Object too close to edge,None,bool
VISTA-H_m_base_Variance_flag_badCentroid_edge,Object too close to edge,None,bool
VISTA-H_m_slot_Centroid_flag_edge,Object too close to edge,None,bool
VISTA-H_m_base_SdssCentroid_flag_noSD,Vanishing second derivative,None,bool
VISTA-H_m_base_CircularApertureFlux_flag_badCentroid_noSD,Vanishing second derivative,None,bool
VISTA-H_m_base_GaussianFlux_flag_badCentroid_noSD,Vanishing second derivative,None,bool
VISTA-H_m_base_InputCount_flag_badCentroid_noSD,Vanishing second derivative,None,bool
VISTA-H_m_base_LocalBackground_flag_badCentroid_noSD,Vanishing second derivative,None,bool
VISTA-H_m_base_NaiveCentroid_flag_badInitialCentroid_noSD,Vanishing second derivative,None,bool
VISTA-H_m_base_PsfFlux_flag_badCentroid_noSD,Vanishing second derivative,None,bool
VISTA-H_m_base_SdssShape_flag_badCentroid_noSD,Vanishing second derivative,None,bool
VISTA-H_m_base_Variance_flag_badCentroid_noSD,Vanishing second derivative,None,bool
VISTA-H_m_slot_Centroid_flag_noSD,Vanishing second derivative,None,bool
VISTA-H_m_base_SdssCentroid_flag_almostNoSD,Almost vanishing second derivative,None,bool
VISTA-H_m_base_CircularApertureFlux_flag_badCentroid_almostNoSD,Almost vanishing second derivative,None,bool
VISTA-H_m_base_GaussianFlux_flag_badCentroid_almostNoSD,Almost vanishing second derivative,None,bool
VISTA-H_m_base_InputCount_flag_badCentroid_almostNoSD,Almost vanishing second derivative,None,bool
VISTA-H_m_base_LocalBackground_flag_badCentroid_almostNoSD,Almost vanishing second derivative,None,bool
VISTA-H_m_base_NaiveCentroid_flag_badInitialCentroid_almostNoSD,Almost vanishing second derivative,None,bool
VISTA-H_m_base_PsfFlux_flag_badCentroid_almostNoSD,Almost vanishing second derivative,None,bool
VISTA-H_m_base_SdssShape_flag_badCentroid_almostNoSD,Almost vanishing second derivative,None,bool
VISTA-H_m_base_Variance_flag_badCentroid_almostNoSD,Almost vanishing second derivative,None,bool
VISTA-H_m_slot_Centroid_flag_almostNoSD,Almost vanishing second derivative,None,bool
VISTA-H_m_base_SdssCentroid_flag_notAtMaximum,Object is not at a maximum,None,bool
VISTA-H_m_base_CircularApertureFlux_flag_badCentroid_notAtMaximum,Object is not at a maximum,None,bool
VISTA-H_m_base_GaussianFlux_flag_badCentroid_notAtMaximum,Object is not at a maximum,None,bool
VISTA-H_m_base_InputCount_flag_badCentroid_notAtMaximum,Object is not at a maximum,None,bool
VISTA-H_m_base_LocalBackground_flag_badCentroid_notAtMaximum,Object is not at a maximum,None,bool
VISTA-H_m_base_NaiveCentroid_flag_badInitialCentroid_notAtMaximum,Object is not at a maximum,None,bool
VISTA-H_m_base_PsfFlux_flag_badCentroid_notAtMaximum,Object is not at a maximum,None,bool
VISTA-H_m_base_SdssShape_flag_badCentroid_notAtMaximum,Object is not at a maximum,None,bool
VISTA-H_m_base_Variance_flag_badCentroid_notAtMaximum,Object is not at a maximum,None,bool
VISTA-H_m_slot_Centroid_flag_notAtMaximum,Object is not at a maximum,None,bool
VISTA-H_m_base_SdssCentroid_flag_resetToPeak,set if CentroidChecker reset the centroid,None,bool
VISTA-H_m_base_CircularApertureFlux_flag_badCentroid_resetToPeak,set if CentroidChecker reset the centroid,None,bool
VISTA-H_m_base_GaussianFlux_flag_badCentroid_resetToPeak,set if CentroidChecker reset the centroid,None,bool
VISTA-H_m_base_InputCount_flag_badCentroid_resetToPeak,set if CentroidChecker reset the centroid,None,bool
VISTA-H_m_base_LocalBackground_flag_badCentroid_resetToPeak,set if CentroidChecker reset the centroid,None,bool
VISTA-H_m_base_NaiveCentroid_flag_badInitialCentroid_resetToPeak,set if CentroidChecker reset the centroid,None,bool
VISTA-H_m_base_PsfFlux_flag_badCentroid_resetToPeak,set if CentroidChecker reset the centroid,None,bool
VISTA-H_m_base_SdssShape_flag_badCentroid_resetToPeak,set if CentroidChecker reset the centroid,None,bool
VISTA-H_m_base_Variance_flag_badCentroid_resetToPeak,set if CentroidChecker reset the centroid,None,bool
VISTA-H_m_slot_Centroid_flag_resetToPeak,set if CentroidChecker reset the centroid,None,bool
VISTA-H_m_base_SdssCentroid_flag_badError,Error on x and/or y position is NaN,None,bool
VISTA-H_m_base_CircularApertureFlux_flag_badCentroid_badError,Error on x and/or y position is NaN,None,bool
VISTA-H_m_base_GaussianFlux_flag_badCentroid_badError,Error on x and/or y position is NaN,None,bool
VISTA-H_m_base_InputCount_flag_badCentroid_badError,Error on x and/or y position is NaN,None,bool
VISTA-H_m_base_LocalBackground_flag_badCentroid_badError,Error on x and/or y position is NaN,None,bool
VISTA-H_m_base_NaiveCentroid_flag_badInitialCentroid_badError,Error on x and/or y position is NaN,None,bool
VISTA-H_m_base_PsfFlux_flag_badCentroid_badError,Error on x and/or y position is NaN,None,bool
VISTA-H_m_base_SdssShape_flag_badCentroid_badError,Error on x and/or y position is NaN,None,bool
VISTA-H_m_base_Variance_flag_badCentroid_badError,Error on x and/or y position is NaN,None,bool
VISTA-H_m_slot_Centroid_flag_badError,Error on x and/or y position is NaN,None,bool
VISTA-H_m_base_InputCount_flag,Set for any fatal failure,None,bool
VISTA-H_m_base_InputCount_value,"Number of images contributing at center, not including anyclipping",None,int32
VISTA-H_m_base_InputCount_flag_noInputs,No coadd inputs available,None,bool
VISTA-H_m_base_SdssShape_xx,elliptical Gaussian adaptive moments,pix2,float64
VISTA-H_m_slot_Shape_xx,elliptical Gaussian adaptive moments,pix2,float64
VISTA-H_m_base_SdssShape_yy,elliptical Gaussian adaptive moments,pix2,float64
VISTA-H_m_slot_Shape_yy,elliptical Gaussian adaptive moments,pix2,float64
VISTA-H_m_base_SdssShape_xy,elliptical Gaussian adaptive moments,pix2,float64
VISTA-H_m_slot_Shape_xy,elliptical Gaussian adaptive moments,pix2,float64
VISTA-H_m_base_SdssShape_xxErr,Standard deviation of xx moment,pix2,float32
VISTA-H_m_slot_Shape_xxErr,Standard deviation of xx moment,pix2,float32
VISTA-H_m_base_SdssShape_yyErr,Standard deviation of yy moment,pix2,float32
VISTA-H_m_slot_Shape_yyErr,Standard deviation of yy moment,pix2,float32
VISTA-H_m_base_SdssShape_xyErr,Standard deviation of xy moment,pix2,float32
VISTA-H_m_slot_Shape_xyErr,Standard deviation of xy moment,pix2,float32
VISTA-H_m_base_SdssShape_x,elliptical Gaussian adaptive moments,pix,float64
VISTA-H_m_slot_Shape_x,elliptical Gaussian adaptive moments,pix,float64
VISTA-H_m_base_SdssShape_y,elliptical Gaussian adaptive moments,pix,float64
VISTA-H_m_slot_Shape_y,elliptical Gaussian adaptive moments,pix,float64
VISTA-H_m_base_SdssShape_instFlux,elliptical Gaussian adaptive moments,ct,float64
VISTA-H_m_slot_Shape_instFlux,elliptical Gaussian adaptive moments,ct,float64
VISTA-H_m_base_SdssShape_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-H_m_slot_Shape_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-H_m_base_SdssShape_psf_xx,adaptive moments of the PSF model at the object position,pix2,float64
VISTA-H_m_slot_PsfShape_xx,adaptive moments of the PSF model at the object position,pix2,float64
VISTA-H_m_slot_Shape_psf_xx,adaptive moments of the PSF model at the object position,pix2,float64
VISTA-H_m_base_SdssShape_psf_yy,adaptive moments of the PSF model at the object position,pix2,float64
VISTA-H_m_slot_PsfShape_yy,adaptive moments of the PSF model at the object position,pix2,float64
VISTA-H_m_slot_Shape_psf_yy,adaptive moments of the PSF model at the object position,pix2,float64
VISTA-H_m_base_SdssShape_psf_xy,adaptive moments of the PSF model at the object position,pix2,float64
VISTA-H_m_slot_PsfShape_xy,adaptive moments of the PSF model at the object position,pix2,float64
VISTA-H_m_slot_Shape_psf_xy,adaptive moments of the PSF model at the object position,pix2,float64
VISTA-H_m_base_SdssShape_instFlux_xx_Cov,uncertainty covariance between base_SdssShape_instFlux and base_SdssShape_xx,ct pix2,float32
VISTA-H_m_slot_Shape_instFlux_xx_Cov,uncertainty covariance between base_SdssShape_instFlux and base_SdssShape_xx,ct pix2,float32
VISTA-H_m_base_SdssShape_instFlux_yy_Cov,uncertainty covariance between base_SdssShape_instFlux and base_SdssShape_yy,ct pix2,float32
VISTA-H_m_slot_Shape_instFlux_yy_Cov,uncertainty covariance between base_SdssShape_instFlux and base_SdssShape_yy,ct pix2,float32
VISTA-H_m_base_SdssShape_instFlux_xy_Cov,uncertainty covariance between base_SdssShape_instFlux and base_SdssShape_xy,ct pix2,float32
VISTA-H_m_slot_Shape_instFlux_xy_Cov,uncertainty covariance between base_SdssShape_instFlux and base_SdssShape_xy,ct pix2,float32
VISTA-H_m_base_SdssShape_flag,General Failure Flag,None,bool
VISTA-H_m_base_GaussianFlux_flag_badShape,General Failure Flag,None,bool
VISTA-H_m_slot_Shape_flag,General Failure Flag,None,bool
VISTA-H_m_base_SdssShape_flag_unweightedBad,Both weighted and unweighted moments were invalid,None,bool
VISTA-H_m_base_GaussianFlux_flag_badShape_unweightedBad,Both weighted and unweighted moments were invalid,None,bool
VISTA-H_m_slot_Shape_flag_unweightedBad,Both weighted and unweighted moments were invalid,None,bool
VISTA-H_m_base_SdssShape_flag_unweighted,Weighted moments converged to an invalid value; using unweighted moments,None,bool
VISTA-H_m_base_GaussianFlux_flag_badShape_unweighted,Weighted moments converged to an invalid value; using unweighted moments,None,bool
VISTA-H_m_slot_Shape_flag_unweighted,Weighted moments converged to an invalid value; using unweighted moments,None,bool
VISTA-H_m_base_SdssShape_flag_shift,centroid shifted by more than the maximum allowed amount,None,bool
VISTA-H_m_base_GaussianFlux_flag_badShape_shift,centroid shifted by more than the maximum allowed amount,None,bool
VISTA-H_m_slot_Shape_flag_shift,centroid shifted by more than the maximum allowed amount,None,bool
VISTA-H_m_base_SdssShape_flag_maxIter,Too many iterations in adaptive moments,None,bool
VISTA-H_m_base_GaussianFlux_flag_badShape_maxIter,Too many iterations in adaptive moments,None,bool
VISTA-H_m_slot_Shape_flag_maxIter,Too many iterations in adaptive moments,None,bool
VISTA-H_m_base_SdssShape_flag_psf,Failure in measuring PSF model shape,None,bool
VISTA-H_m_base_GaussianFlux_flag_badShape_psf,Failure in measuring PSF model shape,None,bool
VISTA-H_m_slot_Shape_flag_psf,Failure in measuring PSF model shape,None,bool
VISTA-H_m_base_CircularApertureFlux_3_0_instFlux,instFlux within 3.000000-pixel aperture,ct,float64
VISTA-H_m_base_CircularApertureFlux_3_0_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-H_m_base_CircularApertureFlux_3_0_flag,General Failure Flag,None,bool
VISTA-H_m_base_CircularApertureFlux_3_0_flag_apertureTruncated,aperture did not fit within measurement image,None,bool
VISTA-H_m_base_CircularApertureFlux_3_0_flag_sincCoeffsTruncated,full sinc coefficient image did not fit within measurement image,None,bool
VISTA-H_m_base_CircularApertureFlux_4_5_instFlux,instFlux within 4.500000-pixel aperture,ct,float64
VISTA-H_m_base_CircularApertureFlux_4_5_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-H_m_base_CircularApertureFlux_4_5_flag,General Failure Flag,None,bool
VISTA-H_m_base_CircularApertureFlux_4_5_flag_apertureTruncated,aperture did not fit within measurement image,None,bool
VISTA-H_m_base_CircularApertureFlux_4_5_flag_sincCoeffsTruncated,full sinc coefficient image did not fit within measurement image,None,bool
VISTA-H_m_base_CircularApertureFlux_6_0_instFlux,instFlux within 6.000000-pixel aperture,ct,float64
VISTA-H_m_base_CircularApertureFlux_6_0_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-H_m_base_CircularApertureFlux_6_0_flag,General Failure Flag,None,bool
VISTA-H_m_base_CircularApertureFlux_6_0_flag_apertureTruncated,aperture did not fit within measurement image,None,bool
VISTA-H_m_base_CircularApertureFlux_6_0_flag_sincCoeffsTruncated,full sinc coefficient image did not fit within measurement image,None,bool
VISTA-H_m_base_CircularApertureFlux_9_0_instFlux,instFlux within 9.000000-pixel aperture,ct,float64
VISTA-H_m_base_CircularApertureFlux_9_0_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-H_m_base_CircularApertureFlux_9_0_flag,General Failure Flag,None,bool
VISTA-H_m_base_CircularApertureFlux_9_0_flag_apertureTruncated,aperture did not fit within measurement image,None,bool
VISTA-H_m_base_CircularApertureFlux_9_0_flag_sincCoeffsTruncated,full sinc coefficient image did not fit within measurement image,None,bool
VISTA-H_m_base_CircularApertureFlux_12_0_instFlux,instFlux within 12.000000-pixel aperture,ct,float64
VISTA-H_m_slot_ApFlux_instFlux,instFlux within 12.000000-pixel aperture,ct,float64
VISTA-H_m_slot_CalibFlux_instFlux,instFlux within 12.000000-pixel aperture,ct,float64
VISTA-H_m_base_CircularApertureFlux_12_0_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-H_m_slot_ApFlux_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-H_m_slot_CalibFlux_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-H_m_base_CircularApertureFlux_12_0_flag,General Failure Flag,None,bool
VISTA-H_m_slot_ApFlux_flag,General Failure Flag,None,bool
VISTA-H_m_slot_CalibFlux_flag,General Failure Flag,None,bool
VISTA-H_m_base_CircularApertureFlux_12_0_flag_apertureTruncated,aperture did not fit within measurement image,None,bool
VISTA-H_m_slot_ApFlux_flag_apertureTruncated,aperture did not fit within measurement image,None,bool
VISTA-H_m_slot_CalibFlux_flag_apertureTruncated,aperture did not fit within measurement image,None,bool
VISTA-H_m_base_CircularApertureFlux_17_0_instFlux,instFlux within 17.000000-pixel aperture,ct,float64
VISTA-H_m_base_CircularApertureFlux_17_0_instFluxErr,1-sigma instFlux uncertainty,ct,float64
VISTA-H_m_base_CircularApertureFlux_17_0_flag,General Failure Flag,None,bool
VISTA-H_m_base_CircularApertureFlux_17_0_flag_apertureTruncated,aperture did not fit within measurement image,None,bool
